id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16895589,Bright Bedroom/Ensuite in downtown Victorian villa,62451007,Sébastien & Heather,Westmorland,Shediac,46.22108,-64.53567,Private room,999,1,0,,,4,363,0,
16911794,Robertville close to Bathurst New Brunswick Canada,112596413,Livain Et Carmelle,Gloucester,Beresford,47.70941,-65.77814,Private room,620,2,8,2021-06-27,0.12,2,245,1,
14746443,Beautiful 4 season cottage,79493761,Dominique,Westmorland,Shediac,46.23701,-64.50276,Entire home/apt,207,4,15,2021-09-23,0.22,1,310,5,
16945927,Breathtaking view - 1 Bedroom apartment,9663931,Jennifer,Saint John,City of Saint John,45.27696,-66.15136,Entire home/apt,87,3,61,2020-11-28,0.97,1,51,0,
14761648,Cozy home near Kouchibouguac Nat'l Park,92053390,Donna,Kent,Saint-Louis,46.73422,-64.97769,Entire home/apt,112,2,4,2022-06-19,3.53,1,44,4,
16963125,"Warm, Inviting Room with Beautiful View",65411399,Diane,York,Douglas,45.993765882651495,-66.78457848169063,Private room,69,1,144,2022-06-09,2.22,2,152,19,
14771692,Beachfront Retreat,23868623,Thomas,Westmorland,Botsford,46.18086,-64.0209,Entire home/apt,250,2,27,2022-05-23,0.38,1,15,8,
17040434,Heart of Sackville Apartment - Staghorn Suite,470403,Maggie,Westmorland,Sackville,45.89996,-64.3649,Entire home/apt,74,2,241,2022-06-13,3.73,1,283,25,
14833043,Luxury Spa Suite,85441168,Dawn,Kings,Rothesay,45.38768,-65.95061,Private room,120,1,237,2022-06-19,3.86,3,345,19,
17078315,Downtown House next to Queen Sq Park & Market,102506185,Curt,York,Fredericton,45.95497,-66.63906,Entire home/apt,134,3,165,2022-06-10,2.57,4,184,10,
14908225,Charming room in cozy bungalow,92866903,Phil & Linda,Kings,Rothesay,45.44896,-65.98095,Private room,79,1,87,2022-06-22,1.24,1,335,26,
17101347,Magnifique chalet en bois ronds fait à la main,114627456,Eric,Madawaska,Saint-Jacques,47.43965,-68.46107,Entire home/apt,225,2,55,2022-06-05,0.93,4,307,6,
14927735,Relaxing Seaside Cottage,93851254,Stephen,Westmorland,Shediac,46.26418,-64.56652,Entire home/apt,185,1,143,2022-06-12,2.05,1,199,11,
14973894,Ocean Front! Perfect family/romantic getaway,94327377,Serge,Kent,Richibucto,46.6833,-64.77197,Entire home/apt,408,1,77,2022-05-30,1.11,2,316,14,
4359205,Coteau Road Paradise Guest Suites,22622127,Tina,Gloucester,Shippagan,47.83371,-64.56034,Entire home/apt,154,2,0,,,1,75,0,
4439715,Beach House in the Bluffs,14633675,Terry,Westmorland,Shediac,46.23736,-64.50755,Entire home/apt,165,7,0,,,1,30,0,
15026178,L'Escale / Stop N' Rest (N.-B.),63213456,Sylvie Et Gordon,Restigouche,Colborne,47.96196,-66.16601,Entire home/apt,70,2,90,2022-06-22,1.29,2,309,20,
4484263,Artsy Fantastic Fun Flat!,4679107,Debbie,Saint John,City of Saint John,45.27057,-66.06036,Entire home/apt,160,2,182,2022-06-18,1.97,2,285,30,
4549425,NO CLEANING FEES! Cozy 1 Bed. Basement Apt.,23587432,Paul,Westmorland,Moncton,46.06336,-64.71014,Entire home/apt,64,2,200,2022-06-09,2.25,2,289,34,
15178554,Duneside Beach House,12190011,Michael,Gloucester,Bathurst,47.66961,-65.64271,Entire home/apt,450,7,3,2018-09-09,0.05,1,277,0,
5531947,"location  8 chalets ,1-888-250-7770",26377084,Donald,Restigouche,Saint-Quentin,47.58141,-67.38104,Entire home/apt,140,2,5,2021-10-03,0.06,1,362,1,
15357996,Fully furnished 2 bedrm suite - Downtown Moncton,93644538,Lorraine,Westmorland,Moncton,46.09095,-64.78947,Entire home/apt,135,4,22,2019-08-19,0.33,16,0,0,
5586792,Old south home•Vegan• River trails!,28966730,Tanya,York,Fredericton,45.96431,-66.62439,Private room,90,1,43,2022-02-24,0.49,3,347,3,
15418104,Shediac water front weekly rental,79006286,Maher,Westmorland,Shediac,46.22843,-64.52475,Entire home/apt,286,10,9,2021-08-23,0.14,1,334,2,
15432033,Cozy log home overlooking the Miramichi River,93471596,Shelly,Northumberland,Blissfield,46.54738,-66.15975,Entire home/apt,156,2,155,2022-04-22,2.54,1,254,30,
5755517,5 star 2 story Loft in heart of Moncton,17174254,Samuel,Westmorland,Moncton,46.09601,-64.79074,Entire home/apt,139,2,174,2022-06-08,2.07,1,298,42,
5929205,Pitch your tent in Paradise,28215063,Melanie,Westmorland,Moncton,46.21767,-64.89048,Entire home/apt,25,1,32,2022-06-04,0.37,1,362,8,
15547263,"Paradise in ""The City""",67764350,Jennifer,Charlotte,Grand Manan,44.75167,-66.83825,Entire home/apt,132,2,116,2022-06-14,1.68,3,191,25,
5965041,Parlee Beach Cottage,30966363,Nancy,Westmorland,Shediac,46.23591,-64.5025,Entire home/apt,225,5,13,2019-07-13,0.18,1,131,0,
15550428,Bright 2 BDRM Apt in City Centre,10438121,Debra,York,Fredericton,45.95398,-66.65722,Entire home/apt,100,5,25,2022-05-09,0.45,1,302,4,
5966300,Big Axe B&B - Maple Suite,30970908,Vasyl,York,Southhampton,45.9748,-67.24077,Private room,120,1,101,2022-05-12,1.19,4,332,15,
15670954,The LOFT,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27353,-66.05309,Private room,125,1,83,2020-03-20,1.22,10,174,0,
15695235,Beautiful Island Cottage with Ocean View,101323669,Carly,Charlotte,Grand Manan,44.72367,-66.75733,Entire home/apt,179,3,6,2022-06-17,0.80,2,261,6,
17101979,Green tinyhouse animaux accepter surplus demander,114627456,Eric,Madawaska,Saint-Jacques,47.43976,-68.46197,Entire home/apt,135,1,112,2022-06-19,2.33,4,124,52,
19101284,Shediac Cottage  5 min walk  from Parlee Beach,96062850,Melissa,Westmorland,Shediac,46.23906,-64.51466,Entire home/apt,160,7,5,2021-08-22,0.14,1,181,1,
17173957,Petite Suite in the Heart of Uptown Saint John!,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.2732,-66.06192,Private room,155,1,11,2021-09-20,0.17,7,173,1,
19150720,"Sandpiper Coucher du soleil  Water F,15 mi Shediac",131964471,Sandra,Kent,Dundas,46.34036,-64.61872,Entire home/apt,98,7,8,2019-08-31,0.14,3,297,0,
17183877,Artist's Room at FarmLife Studio and B&B,67064470,Ruth,Albert,Hillsborough,45.87283,-64.66478,Private room,59,2,25,2022-06-18,0.40,4,341,5,
19225934,Stay on an island in the Saint John River ROOM 1,16590532,Petr,Saint John,City of Saint John,45.27146,-66.11998,Private room,20,2,53,2020-07-11,0.87,3,75,0,
19248205,Entire 3 Bdrm home close to hospitals & downtown,134769037,Leah,Westmorland,Moncton,46.09796,-64.79038,Entire home/apt,232,4,1,2022-06-23,1,2,21,1,
17190524,Gorgeous Bay of Fundy oceanfront near  Fundy Trail,115715506,Jennifer,Saint John,Saint Martins,45.371014,-65.504021,Entire home/apt,150,6,6,2022-05-17,0.10,1,295,1,
19270079,The Camp,89874444,Leonard,Kent,Dundas,46.38923,-64.61894,Entire home/apt,185,3,9,2021-11-14,0.19,3,302,3,
17236065,SUSSEX CHALET - POLEY MOUNTAIN,114532687,Unilau,Kings,Waterford,45.68141,-65.38445,Entire home/apt,220,3,17,2021-03-21,0.26,2,0,0,
17340638,"Beach front cottage in Grand Barachois, NB",93644538,Lorraine,Westmorland,Shediac,46.22355,-64.33496,Entire home/apt,257,3,18,2020-10-11,0.30,16,139,0,
19333290,The Dorchester Jail BUY OUT new monthly rate,129934599,Bill,Westmorland,Dorchester,45.9006,-64.51469,Entire home/apt,695,1,3,2021-08-22,0.06,8,350,1,
17341408,"Beach front cottage in Grand Barachois, NB",93644538,Lorraine,Westmorland,Shediac,46.2222,-64.33717,Entire home/apt,225,3,19,2021-09-08,0.31,16,66,8,
19346376,Separate 3 bed home No cleaning fee Upto 6 people,132862054,Syed,Westmorland,Moncton,46.11646,-64.77626,Entire home/apt,193,1,393,2022-06-18,6.60,1,259,74,
19346805,Peaceful little haven,135559562,Noella,Northumberland,Glenelg,47.06959,-65.24524,Entire home/apt,80,3,44,2022-06-20,0.73,2,52,10,
17419257,Fitzgerald,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27355,-66.05302,Private room,125,1,149,2022-06-06,2.34,10,299,47,
17495534,Private Studio Apartment Overlooking Shediac Bay,51916194,Dan And Gisele,Westmorland,Shediac,46.22525,-64.54043,Entire home/apt,146,3,26,2019-08-16,0.44,1,33,0,
19475321,DOREYVILLE,136648615,Melissa,Northumberland,Chatham,47.03767,-65.46124,Entire home/apt,90,1,51,2022-05-30,0.84,1,79,7,
17507025,Your Home Away From Home,36211549,Tim & Catherine,Kings,Rothesay,45.39952,-65.88191,Private room,95,1,43,2021-10-02,0.71,1,21,2,
19501219,Old village post office,134595404,Jennifer,Kent,Richibucto,46.64629,-64.87468,Private room,75,2,41,2019-09-26,0.68,2,66,0,
17632789,Fully furnished 1 bedrm suite - Downtown Moncton,93644538,Lorraine,Westmorland,Moncton,46.09295,-64.79019,Entire home/apt,111,4,17,2022-04-30,0.27,16,40,1,
19543849,Le ptit chalet jaune,29635761,Carmene,Gloucester,Shippagan,47.81302,-64.69387,Entire home/apt,138,7,11,2021-08-21,0.19,1,273,4,
5997203,Country Home with Splendid View,31136036,Ellie,Westmorland,Salisbury,46.04486,-65.15686,Entire home/apt,110,3,6,2017-08-01,0.08,1,132,0,
6031918,"Bramble Cabin, Your off-grid retreat",3137483,Jessica,Charlotte,Saint Patrick,45.18502,-66.99258,Entire home/apt,215,3,14,2022-06-12,0.94,1,202,10,
19555058,Cottage,137394464,Esmond,Kent,Richibucto,46.68772,-64.86259,Entire home/apt,50,4,18,2020-11-02,0.30,1,1,0,
6070850,CARRIAGE Room,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27358,-66.05307,Private room,120,1,177,2019-10-01,2.05,10,49,0,
19574469,"Beautiful SEASIDE HOME w/HotTub, 3 + Bedroom",137571914,Paa,Westmorland,Shediac,46.23341,-64.56589,Entire home/apt,268,14,2,2021-09-11,0.04,2,314,1,
19621237,PRIVATE COZY QUIET APARTMENT,135990304,Erica,Westmorland,Moncton,46.10626,-64.85139,Entire home/apt,69,1,321,2022-05-28,5.32,2,136,49,
6076960,Private ocean-view bedroom,29519527,Carly,Charlotte,Grand Manan,44.65031,-66.84735,Private room,62,2,36,2021-09-10,0.42,1,65,1,
19659367,"""Kat's cradle"" cozy retreat with Bay of Fundy view",4215949,Katrina,Charlotte,West Isles,44.97745,-66.95286,Entire home/apt,75,2,20,2022-05-08,0.34,2,258,1,
17742632,Cricket Hollow,117165636,Cindy,York,Kingsclear,45.87221,-66.88166,Hotel room,170,1,6,2022-05-06,0.10,2,295,2,
17742668,Eagle Eye,117165636,Cindy,York,Kingsclear,45.8719,-66.88085,Private room,145,1,4,2019-12-15,0.07,2,1,0,
19659997,Dominion Hill Country Inn - Curtis Suite,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18401,-66.96185,Private room,176,1,47,2021-10-05,0.78,18,265,9,
6103707,Western Hideout,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27358,-66.05307,Private room,110,1,96,2019-09-23,1.13,10,174,0,
19662300,Fredericton country retreat,71370522,Paul,York,Kingsclear,45.87615,-66.89212,Entire home/apt,120,1,97,2022-06-22,1.63,1,128,59,
6276822,Private room in charming house,11820485,Dounia,Westmorland,Moncton,46.09771,-64.78947,Private room,50,2,22,2020-03-20,0.26,1,268,0,
6331919,Silver Birch - An Artist's Garden,18274338,Karin,Albert,Harvey,45.6517,-64.73813,Private room,125,2,42,2022-05-16,0.50,3,322,2,
19677331,Dominion Hill Country Inn - Van Fleet Suite,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18389,-66.96185,Private room,176,1,13,2022-06-18,0.22,18,273,7,
6332199,Wild Orchid - An Artist's Garden,18274338,Karin,Albert,Harvey,45.65148,-64.7364,Private room,125,2,28,2021-09-09,0.33,3,334,2,
19677658,Dominion Hill Country Inn - Van Horne Room,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18358,-66.96185,Private room,137,1,26,2021-12-04,0.43,18,250,2,
6352516,River View Condo Sleeps 5 $225.00/night,27531003,Shaune,York,Douglas,45.98422,-66.76228,Entire home/apt,225,3,7,2022-02-28,0.08,4,339,2,
6531588,"Oceanfront cottage in Grande-Digue, on Cocagne Bay",34161859,Yves,Kent,Dundas,46.33137,-64.59436,Entire home/apt,85,7,15,2022-05-27,0.24,1,292,3,
19678020,Dominion Hill Country Inn - Acadian Room,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18407,-66.96194,Private room,135,1,24,2021-09-02,0.40,18,0,6,
6628029,A Gardener's Room,4995430,Dave & Andrée,Albert,Hillsborough,45.91816,-64.64286,Private room,90,2,216,2021-10-08,2.55,1,323,8,
19679827,Counting sheep guest suites #2. (Adult only),12298363,Heather And Joey,Albert,Hillsborough,45.9414,-64.66541,Entire home/apt,140,2,24,2019-08-19,0.40,3,223,0,
6634486,Dune Cabin-Acadian Peninsula - Baie des Chaleurs,30404897,Gisele,Gloucester,Shippagan,47.9876,-64.53674,Entire home/apt,90,5,35,2021-07-21,0.42,1,188,4,
19680431,Counting sheep guest suites #3 Adult only.,12298363,Heather And Joey,Albert,Hillsborough,45.94188,-64.66556,Entire home/apt,140,2,58,2019-09-04,0.97,3,224,0,
6953485,Fredericton 5 Bedroom 3300 SqFt Sleeps 13,27531003,Shaune,York,Douglas,45.97911,-66.73136,Entire home/apt,795,4,9,2021-08-30,0.11,4,329,1,
7004476,Riverside Retreat in Poley Mountain,36719854,Ken,Kings,Waterford,45.6819,-65.37001,Entire home/apt,250,4,17,2022-03-11,0.22,1,280,3,
19700756,Family friendly two bedroom apartment,138800051,Samantha And Shawn,York,Fredericton,45.98037,-66.5925,Entire home/apt,88,2,81,2022-06-21,1.82,1,247,20,
7053089,Private & clean 2 bedroom w/laundry,55189660,Megan,York,Fredericton,45.9522,-66.64448,Entire home/apt,102,1,236,2022-06-08,3.10,1,346,40,
19701056,Spacious camper on oceanfront lot,58779834,Fannie,Gloucester,Beresford,47.84362,-65.74988,Entire home/apt,95,7,25,2019-09-18,0.43,2,0,0,
7435061,Riverside Retreat,38947039,Lindsay,Carleton,Kent,46.59442,-67.72127,Entire home/apt,125,1,182,2020-01-29,2.17,1,1,0,
19737122,"""Chambre bateaux"" avec vue sur la mer!",138381527,Elisabeth,Gloucester,Caraquet,47.79524,-64.90331,Private room,71,1,18,2022-05-22,0.36,4,15,4,
7500113,The Russell's Guest House,39285562,Vaneesa,Charlotte,Grand Manan,44.62293,-66.72363,Entire home/apt,175,3,16,2021-12-15,0.22,2,290,5,
19800118,Tabusintac Chalets,127544088,Carrie,Northumberland,Alnwick,47.34234,-65.01323,Entire home/apt,159,1,44,2022-05-31,0.74,2,115,17,
7529563,Fredericton 7 bedrms  RiverView sleeps 18,27531003,Shaune,York,Fredericton,45.97779,-66.73022,Entire home/apt,895,4,12,2021-07-31,0.14,4,333,3,
17771704,Cozy-quaint bedroom-antique.2,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.94843,-66.63357,Private room,76,1,213,2022-06-18,3.37,6,286,1,
19826180,Yellow Door on Second,131892140,Su,Westmorland,Shediac,46.23583,-64.51689,Entire home/apt,129,7,8,2021-08-01,0.14,1,0,2,
19875555,The Wright House,94385933,Nadine,Charlotte,Pennfield,45.06721,-66.74153,Entire home/apt,80,3,49,2019-10-14,0.82,1,0,0,
17790761,"Seaside Cottage, sleeps 8, pool, AC",9942327,Brian,Kent,Dundas,46.28147,-64.57275,Entire home/apt,700,14,2,2018-03-10,0.03,1,295,0,
19891696,Brooks B&B Room 202 Historical Romantic Stay,138721644,Yun Qing,Kings,Sussex,45.72728,-65.50458,Private room,126,1,1,2017-07-22,0.02,3,147,0,
17831884,Historical home - 2 bdrm. Suite -All inclusive.,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.94685,-66.63406,Entire home/apt,123,1,199,2022-06-09,3.14,6,267,56,
19924458,Acadie Escape,141147775,Sylvain,Kent,Richibucto,46.67929,-64.8648,Entire home/apt,126,2,157,2022-06-16,2.63,1,310,12,
17846732,Cottage Chic Loft- Downtown 2 Bedroom - Water View,10898681,Janis,Charlotte,Saint Andrews,45.07393,-67.05364,Entire home/apt,199,2,101,2022-06-19,1.67,2,337,15,
19939920,Relaxing place,92600156,Yves,Westmorland,Shediac,46.26119,-64.6113,Private room,112,1,1,2017-08-20,0.02,1,92,0,
18031565,Home Away from Home in beautiful beach community,64882764,Jenny,Westmorland,Shediac,46.22501,-64.53312,Entire home/apt,196,5,26,2021-09-04,0.43,1,24,8,
18053551,Beautiful Riverfront Home Utopia,101663829,Melissa,Charlotte,Saint George,45.14313,-66.8338,Entire home/apt,450,3,18,2021-10-18,0.37,1,328,5,
19999658,La petite perle,141919794,Denis,Gloucester,Shippagan,47.79165,-64.64236,Entire home/apt,125,3,53,2022-06-10,0.89,1,270,21,
18174539,Cute One Bedroom Cottage with Ocean View,120135986,Patrick,Albert,Alma,45.60608,-64.94781,Entire home/apt,160,2,159,2022-06-17,2.60,3,259,47,
20013887,Plain Jane LANE,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27354,-66.05302,Private room,85,1,101,2020-01-01,1.70,10,174,0,
20054648,"Alvin's ""Attic"" 1 bdrm apt in old Saint John",99381199,Alvin,Saint John,City of Saint John,45.28555,-66.05589,Entire home/apt,75,1,235,2022-05-01,3.95,5,254,49,
18226260,Chambre en famille acadienne #1,84571371,Christian Et Mylene,Gloucester,Saumarez,47.50144,-64.93715,Private room,60,2,3,2017-08-16,0.05,2,68,0,
20088991,"""Casa Nueva"": 2 Bed Apt - Your Home Away From Home",114532687,Unilau,Westmorland,Moncton,46.09474,-64.78561,Entire home/apt,99,3,42,2021-02-24,0.71,2,0,0,
18253263,Jigger's ~ Spacious Beachfront Cottage,28567858,Andre,Westmorland,Shediac,46.26763,-64.5815,Entire home/apt,330,5,27,2021-08-14,0.45,1,95,4,
20093176,Waterfront Cottage,142496563,Ella Mae,York,Manners Sutton,45.72503,-67.02569,Entire home/apt,140,2,56,2022-05-15,0.94,1,220,11,
18274065,Windswept Farms 1 The Farmhouse Room,126340537,Lorelei,Carleton,Wicklow,46.44743,-67.68924,Private room,110,1,93,2021-10-18,1.48,2,172,18,
18313116,Waterfront property with your own space &  privacy,126677156,Nancy,York,Manners Sutton,45.72527,-67.02907,Entire home/apt,140,2,140,2022-06-19,2.23,1,79,18,
20149019,Dominion Hill Country Inn - Lupine Cottage,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.25458,-67.01067,Private room,176,1,20,2022-04-24,0.34,18,264,4,
18413818,Down the Road Guesthouse,28546218,Devin,Albert,Hopewell,45.81112,-64.60344,Entire home/apt,280,2,86,2022-06-20,1.76,1,298,21,
18427092,Large Suite apartment,127701774,Joelle,Carleton,Wakefield,46.28069,-67.65067,Entire home/apt,79,1,127,2022-06-22,2.07,4,323,27,
18443668,Victorian Rose Cottage,127851993,Fatima & John,Albert,Hopewell,45.75378,-64.72655,Entire home/apt,140,1,149,2021-08-26,2.49,1,247,17,
18488296,River Beachfront Cottage,128275063,Nancy,Kent,Richibucto,46.6721,-64.8444,Entire home/apt,207,7,21,2021-09-11,0.36,2,279,7,
18506248,Alvin's Charming 1 bdrm apt in old Saint John,99381199,Alvin,Saint John,City of Saint John,45.28555,-66.05589,Entire home/apt,89,1,292,2022-05-01,4.69,5,175,10,
18524285,Exquisite - Queen Bed Private bath/shower Rm.4,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.94643,-66.6345,Private room,91,1,119,2022-06-22,1.99,6,322,54,
20153727,The Blue Heron,143395716,Alice-Anne,Charlotte,Saint Andrews,45.07585,-67.05379,Entire home/apt,180,2,24,2021-10-24,0.41,1,234,5,
18526566,"Beautiful Lakefront Cottage on Lake Utopia, #1",128611937,Sherry,Charlotte,Saint George,45.15405,-66.81317,Entire home/apt,175,3,83,2022-06-12,1.37,1,290,18,
20253550,"Shank's Cabin, Modern Log Cabin, Outdoor Hot Tub",144332110,Corey,Albert,Elgin,45.84089,-64.91797,Entire home/apt,262,1,38,2022-05-01,1.74,3,0,22,
18548957,Windswept Farms 2 The Lavender Room,126340537,Lorelei,Carleton,Wicklow,46.44689,-67.68927,Private room,110,1,46,2022-06-04,0.74,2,163,8,
20261710,european suite,144354036,Brigitte. David,Carleton,Northampton,46.17287,-67.5535,Private room,86,1,85,2022-06-23,1.44,7,254,28,
18615186,"Large, lovely home in Bouctouche",129304508,Neil,Kent,Wellington,46.46062,-64.70234,Entire home/apt,125,3,53,2022-06-19,0.87,1,181,9,
20277218,Upper Oxbow Outdoor Adventures,144578252,Debbie,Northumberland,Southesk,46.95171,-65.8619,Private room,100,1,5,2022-05-22,0.10,1,39,1,
18627546,Clark Getaway,129409513,Sarah,York,Kingsclear,45.89384,-66.89938,Entire home/apt,167,2,95,2022-06-18,1.58,2,301,35,
20303550,"The old ""Marquis Inn"" Coralli room",144821613,G,Northumberland,Alnwick,47.33189,-65.01082,Private room,90,1,0,,,2,0,0,
18643194,La Maison Bleue,129538238,Eric,Gloucester,Shippagan,47.79108,-64.63143,Entire home/apt,150,7,19,2021-08-15,0.32,1,144,2,
18650420,Cosy Craftsman in Downtown Fredericton,2661071,Amanda,York,Fredericton,45.96061,-66.65159,Entire home/apt,64,2,480,2022-06-23,8.26,1,12,78,
20358821,Green room,73903767,Ghislain,Gloucester,Saumarez,47.50957,-64.90875,Private room,48,1,76,2021-10-20,1.29,3,217,1,
7686907,Relaxing waterfront cottage,40370720,Linda,Kent,Richibucto,46.59674,-64.9102,Entire home/apt,250,2,1,2018-07-01,0.02,1,286,0,
7801139,Nowak's Own B&B,41061514,Markus,Westmorland,Shediac,46.21399,-64.5958,Private room,115,1,12,2021-09-28,0.17,1,206,2,
7873201,Pilgrims Rest 2 B&B,41495201,Susan,Kings,Sussex,45.68753,-65.51257,Private room,80,1,46,2022-06-22,0.63,2,356,9,
7873235,Pilgrims Rest B&B,41495201,Susan,Kings,Sussex,45.68504,-65.51369,Private room,80,1,56,2022-05-23,0.67,2,362,11,
8200198,Old south home• Vegan•Single room,28966730,Tanya,York,Fredericton,45.96445,-66.62423,Private room,95,1,52,2022-06-05,0.63,3,337,9,
20411741,Century Home in the Heart of a Riverfront Village,114040375,Kandace & Chad,Victoria,Andover,46.75154,-67.7045,Private room,95,1,47,2022-06-09,0.80,1,45,7,
8293824,Up River House on the Nashwaak,43730128,Stephany,York,Fredericton,45.99963,-66.57538,Entire home/apt,109,6,6,2022-03-21,0.08,1,272,4,
20417760,Dominion Hill Country Inn - Harbour Cabin,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18455,-66.96271,Private room,117,1,40,2022-06-01,0.68,18,262,15,
8336839,The Cottage that Hugs You,42169404,Rod And Victoria,Sunbury,Sheffield,45.92656,-66.29617,Entire home/apt,182,2,13,2021-09-12,0.18,1,313,3,
8670729,Lexie's Landing,27150283,Lisa,Westmorland,Moncton,46.09895,-64.71844,Private room,60,2,79,2021-10-22,0.97,1,236,2,
20418295,Dominion Hill Country Inn - Campobello Cabin,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18453,-66.96174,Private room,117,1,21,2022-05-04,0.36,18,262,4,
8987873,Cottage by the sea / Chalet bord de mer,24129438,Sylvie And Daniel,Gloucester,Shippagan,47.7432,-64.76845,Entire home/apt,185,7,14,2021-09-16,0.20,1,65,3,
